	at org.springframework.beans.factory.support.AbstractBeanFactory.doGetBean(AbstractBeanFactory.java:323) ~[spring-beans-6.1.0-M4.jar:6.1.0-M4]
	at org.springframework.beans.factory.support.AbstractBeanFactory.getBean(AbstractBeanFactory.java:199) ~[spring-beans-6.1.0-M4.jar:6.1.0-M4]
	at org.springframework.beans.factory.config.DependencyDescriptor.resolveCandidate(DependencyDescriptor.java:254) ~[spring-beans-6.1.0-M4.jar:6.1.0-M4]
	at org.springframework.beans.factory.support.DefaultListableBeanFactory.addCandidateEntry(DefaultListableBeanFactory.java:1687) ~[spring-beans-6.1.0-M4.jar:6.1.0-M4]
	at org.springframework.beans.factory.support.DefaultListableBeanFactory.findAutowireCandidates(DefaultListableBeanFactory.java:1651) ~[spring-beans-6.1.0-M4.jar:6.1.0-M4]
	at org.springframework.beans.factory.support.DefaultListableBeanFactory.resolveMultipleBeanCollection(DefaultListableBeanFactory.java:1541) ~[spring-beans-6.1.0-M4.jar:6.1.0-M4]
	at org.springframework.beans.factory.support.DefaultListableBeanFactory.resolveMultipleBeans(DefaultListableBeanFactory.java:1509) ~[spring-beans-6.1.0-M4.jar:6.1.0-M4]
	at org.springframework.beans.factory.support.DefaultListableBeanFactory.doResolveDependency(DefaultListableBeanFactory.java:1390) ~[spring-beans-6.1.0-M4.jar:6.1.0-M4]
	at org.springframework.beans.factory.support.DefaultListableBeanFactory.resolveDependency(DefaultListableBeanFactory.java:1348) ~[spring-beans-6.1.0-M4.jar:6.1.0-M4]
	at org.springframework.beans.factory.support.ConstructorResolver.resolveAutowiredArgument(ConstructorResolver.java:910) ~[spring-beans-6.1.0-M4.jar:6.1.0-M4]
	at org.springframework.beans.factory.support.ConstructorResolver.createArgumentArray(ConstructorResolver.java:788) ~[spring-beans-6.1.0-M4.jar:6.1.0-M4]
	at org.springframework.beans.factory.support.ConstructorResolver.instantiateUsingFactoryMethod(ConstructorResolver.java:545) ~[spring-beans-6.1.0-M4.jar:6.1.0-M4]
	at org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory.instantiateUsingFactoryMethod(AbstractAutowireCapableBeanFactory.java:1336) ~[spring-beans-6.1.0-M4.jar:6.1.0-M4]
	at org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory.createBeanInstance(AbstractAutowireCapableBeanFactory.java:1166) ~[spring-beans-6.1.0-M4.jar:6.1.0-M4]
	at org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory.doCreateBean(AbstractAutowireCapableBeanFactory.java:563) ~[spring-beans-6.1.0-M4.jar:6.1.0-M4]
	at org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory.createBean(AbstractAutowireCapableBeanFactory.java:523) ~[spring-beans-6.1.0-M4.jar:6.1.0-M4]
	at org.springframework.beans.factory.support.AbstractBeanFactory.lambda$doGetBean$0(AbstractBeanFactory.java:325) ~[spring-beans-6.1.0-M4.jar:6.1.0-M4]
	at org.springframework.beans.factory.support.DefaultSingletonBeanRegistry.getSingleton(DefaultSingletonBeanRegistry.java:234) ~[spring-beans-6.1.0-M4.jar:6.1.0-M4]
	at org.springframework.beans.factory.support.AbstractBeanFactory.doGetBean(AbstractBeanFactory.java:323) ~[spring-beans-6.1.0-M4.jar:6.1.0-M4]
	at org.springframework.beans.factory.support.AbstractBeanFactory.getBean(AbstractBeanFactory.java:199) ~[spring-beans-6.1.0-M4.jar:6.1.0-M4]
	at org.springframework.beans.factory.config.DependencyDescriptor.resolveCandidate(DependencyDescriptor.java:254) ~[spring-beans-6.1.0-M4.jar:6.1.0-M4]
	at org.springframework.beans.factory.support.DefaultListableBeanFactory.doResolveDependency(DefaultListableBeanFactory.java:1441) ~[spring-beans-6.1.0-M4.jar:6.1.0-M4]
	at org.springframework.beans.factory.support.DefaultListableBeanFactory.resolveDependency(DefaultListableBeanFactory.java:1348) ~[spring-beans-6.1.0-M4.jar:6.1.0-M4]
	at org.springframework.beans.factory.support.ConstructorResolver.resolveAutowiredArgument(ConstructorResolver.java:910) ~[spring-beans-6.1.0-M4.jar:6.1.0-M4]
	at org.springframework.beans.factory.support.ConstructorResolver.createArgumentArray(ConstructorResolver.java:788) ~[spring-beans-6.1.0-M4.jar:6.1.0-M4]
	at org.springframework.beans.factory.support.ConstructorResolver.instantiateUsingFactoryMethod(ConstructorResolver.java:545) ~[spring-beans-6.1.0-M4.jar:6.1.0-M4]
	at org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory.instantiateUsingFactoryMethod(AbstractAutowireCapableBeanFactory.java:1336) ~[spring-beans-6.1.0-M4.jar:6.1.0-M4]
	at org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory.createBeanInstance(AbstractAutowireCapableBeanFactory.java:1166) ~[spring-beans-6.1.0-M4.jar:6.1.0-M4]
	at org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory.doCreateBean(AbstractAutowireCapableBeanFactory.java:563) ~[spring-beans-6.1.0-M4.jar:6.1.0-M4]
	at org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory.createBean(AbstractAutowireCapableBeanFactory.java:523) ~[spring-beans-6.1.0-M4.jar:6.1.0-M4]
	at org.springframework.beans.factory.support.AbstractBeanFactory.lambda$doGetBean$0(AbstractBeanFactory.java:325) ~[spring-beans-6.1.0-M4.jar:6.1.0-M4]
	at org.springframework.beans.factory.support.DefaultSingletonBeanRegistry.getSingleton(DefaultSingletonBeanRegistry.java:234) ~[spring-beans-6.1.0-M4.jar:6.1.0-M4]
	at org.springframework.beans.factory.support.AbstractBeanFactory.doGetBean(AbstractBeanFactory.java:323) ~[spring-beans-6.1.0-M4.jar:6.1.0-M4]
	at org.springframework.beans.factory.support.AbstractBeanFactory.getBean(AbstractBeanFactory.java:199) ~[spring-beans-6.1.0-M4.jar:6.1.0-M4]
	at org.springframework.beans.factory.config.DependencyDescriptor.resolveCandidate(DependencyDescriptor.java:254) ~[spring-beans-6.1.0-M4.jar:6.1.0-M4]
	at org.springframework.beans.factory.support.DefaultListableBeanFactory.doResolveDependency(DefaultListableBeanFactory.java:1441) ~[spring-beans-6.1.0-M4.jar:6.1.0-M4]
	at org.springframework.beans.factory.support.DefaultListableBeanFactory.resolveDependency(DefaultListableBeanFactory.java:1348) ~[spring-beans-6.1.0-M4.jar:6.1.0-M4]
	at org.springframework.beans.factory.support.ConstructorResolver.resolveAutowiredArgument(ConstructorResolver.java:910) ~[spring-beans-6.1.0-M4.jar:6.1.0-M4]
	at org.springframework.beans.factory.support.ConstructorResolver.createArgumentArray(ConstructorResolver.java:788) ~[spring-beans-6.1.0-M4.jar:6.1.0-M4]
	at org.springframework.beans.factory.support.ConstructorResolver.autowireConstructor(ConstructorResolver.java:240) ~[spring-beans-6.1.0-M4.jar:6.1.0-M4]
	at org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory.autowireConstructor(AbstractAutowireCapableBeanFactory.java:1356) ~[spring-beans-6.1.0-M4.jar:6.1.0-M4]
	at org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory.createBeanInstance(AbstractAutowireCapableBeanFactory.java:1193) ~[spring-beans-6.1.0-M4.jar:6.1.0-M4]
	at org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory.doCreateBean(AbstractAutowireCapableBeanFactory.java:563) ~[spring-beans-6.1.0-M4.jar:6.1.0-M4]
	at org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory.createBean(AbstractAutowireCapableBeanFactory.java:523) ~[spring-beans-6.1.0-M4.jar:6.1.0-M4]
	at org.springframework.beans.factory.support.AbstractBeanFactory.lambda$doGetBean$0(AbstractBeanFactory.java:325) ~[spring-beans-6.1.0-M4.jar:6.1.0-M4]
	at org.springframework.beans.factory.support.DefaultSingletonBeanRegistry.getSingleton(DefaultSingletonBeanRegistry.java:234) ~[spring-beans-6.1.0-M4.jar:6.1.0-M4]
	at org.springframework.beans.factory.support.AbstractBeanFactory.doGetBean(AbstractBeanFactory.java:323) ~[spring-beans-6.1.0-M4.jar:6.1.0-M4]
	at org.springframework.beans.factory.support.AbstractBeanFactory.getBean(AbstractBeanFactory.java:199) ~[spring-beans-6.1.0-M4.jar:6.1.0-M4]
	at org.springframework.beans.factory.support.ConstructorResolver.instantiateUsingFactoryMethod(ConstructorResolver.java:412) ~[spring-beans-6.1.0-M4.jar:6.1.0-M4]
	at org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory.instantiateUsingFactoryMethod(AbstractAutowireCapableBeanFactory.java:1336) ~[spring-beans-6.1.0-M4.jar:6.1.0-M4]
	at org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory.createBeanInstance(AbstractAutowireCapableBeanFactory.java:1166) ~[spring-beans-6.1.0-M4.jar:6.1.0-M4]
	at org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory.doCreateBean(AbstractAutowireCapableBeanFactory.java:563) ~[spring-beans-6.1.0-M4.jar:6.1.0-M4]
	at org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory.createBean(AbstractAutowireCapableBeanFactory.java:523) ~[spring-beans-6.1.0-M4.jar:6.1.0-M4]
	at org.springframework.beans.factory.support.AbstractBeanFactory.lambda$doGetBean$0(AbstractBeanFactory.java:325) ~[spring-beans-6.1.0-M4.jar:6.1.0-M4]
	at org.springframework.beans.factory.support.DefaultSingletonBeanRegistry.getSingleton(DefaultSingletonBeanRegistry.java:234) ~[spring-beans-6.1.0-M4.jar:6.1.0-M4]
	at org.springframework.beans.factory.support.AbstractBeanFactory.doGetBean(AbstractBeanFactory.java:323) ~[spring-beans-6.1.0-M4.jar:6.1.0-M4]
	at org.springframework.beans.factory.support.AbstractBeanFactory.getBean(AbstractBeanFactory.java:199) ~[spring-beans-6.1.0-M4.jar:6.1.0-M4]
	at org.springframework.beans.factory.config.DependencyDescriptor.resolveCandidate(DependencyDescriptor.java:254) ~[spring-beans-6.1.0-M4.jar:6.1.0-M4]
	at org.springframework.beans.factory.support.DefaultListableBeanFactory.addCandidateEntry(DefaultListableBeanFactory.java:1687) ~[spring-beans-6.1.0-M4.jar:6.1.0-M4]
	at org.springframework.beans.factory.support.DefaultListableBeanFactory.findAutowireCandidates(DefaultListableBeanFactory.java:1651) ~[spring-beans-6.1.0-M4.jar:6.1.0-M4]
	at org.springframework.beans.factory.support.DefaultListableBeanFactory.resolveMultipleBeanCollection(DefaultListableBeanFactory.java:1541) ~[spring-beans-6.1.0-M4.jar:6.1.0-M4]
	at org.springframework.beans.factory.support.DefaultListableBeanFactory.resolveMultipleBeans(DefaultListableBeanFactory.java:1509) ~[spring-beans-6.1.0-M4.jar:6.1.0-M4]
	at org.springframework.beans.factory.support.DefaultListableBeanFactory.doResolveDependency(DefaultListableBeanFactory.java:1390) ~[spring-beans-6.1.0-M4.jar:6.1.0-M4]
	at org.springframework.beans.factory.support.DefaultListableBeanFactory.resolveDependency(DefaultListableBeanFactory.java:1348) ~[spring-beans-6.1.0-M4.jar:6.1.0-M4]
	at org.springframework.beans.factory.support.ConstructorResolver.resolveAutowiredArgument(ConstructorResolver.java:910) ~[spring-beans-6.1.0-M4.jar:6.1.0-M4]
	at org.springframework.beans.factory.support.ConstructorResolver.createArgumentArray(ConstructorResolver.java:788) ~[spring-beans-6.1.0-M4.jar:6.1.0-M4]
	at org.springframework.beans.factory.support.ConstructorResolver.instantiateUsingFactoryMethod(ConstructorResolver.java:545) ~[spring-beans-6.1.0-M4.jar:6.1.0-M4]
	at org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory.instantiateUsingFactoryMethod(AbstractAutowireCapableBeanFactory.java:1336) ~[spring-beans-6.1.0-M4.jar:6.1.0-M4]
	at org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory.createBeanInstance(AbstractAutowireCapableBeanFactory.java:1166) ~[spring-beans-6.1.0-M4.jar:6.1.0-M4]
	at org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory.doCreateBean(AbstractAutowireCapableBeanFactory.java:563) ~[spring-beans-6.1.0-M4.jar:6.1.0-M4]
	at org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory.createBean(AbstractAutowireCapableBeanFactory.java:523) ~[spring-beans-6.1.0-M4.jar:6.1.0-M4]
	at org.springframework.beans.factory.support.AbstractBeanFactory.lambda$doGetBean$0(AbstractBeanFactory.java:325) ~[spring-beans-6.1.0-M4.jar:6.1.0-M4]
	at org.springframework.beans.factory.support.DefaultSingletonBeanRegistry.getSingleton(DefaultSingletonBeanRegistry.java:234) ~[spring-beans-6.1.0-M4.jar:6.1.0-M4]
	at org.springframework.beans.factory.support.AbstractBeanFactory.doGetBean(AbstractBeanFactory.java:323) ~[spring-beans-6.1.0-M4.jar:6.1.0-M4]
	at org.springframework.beans.factory.support.AbstractBeanFactory.getBean(AbstractBeanFactory.java:199) ~[spring-beans-6.1.0-M4.jar:6.1.0-M4]
	at org.springframework.beans.factory.support.DefaultListableBeanFactory.preInstantiateSingletons(DefaultListableBeanFactory.java:973) ~[spring-beans-6.1.0-M4.jar:6.1.0-M4]
	at org.springframework.context.support.AbstractApplicationContext.finishBeanFactoryInitialization(AbstractApplicationContext.java:939) ~[spring-context-6.1.0-M4.jar:6.1.0-M4]
	at org.springframework.context.support.AbstractApplicationContext.refresh(AbstractApplicationContext.java:608) ~[spring-context-6.1.0-M4.jar:6.1.0-M4]
	at org.springframework.boot.SpringApplication.refresh(SpringApplication.java:734) ~[spring-boot-3.2.0-20230824.180438-238.jar:3.2.0-SNAPSHOT]
	at org.springframework.boot.SpringApplication.refreshContext(SpringApplication.java:436) ~[spring-boot-3.2.0-20230824.180438-238.jar:3.2.0-SNAPSHOT]
	at org.springframework.boot.SpringApplication.run(SpringApplication.java:312) ~[spring-boot-3.2.0-20230824.180438-238.jar:3.2.0-SNAPSHOT]
	at org.springframework.boot.SpringApplication.run(SpringApplication.java:1306) ~[spring-boot-3.2.0-20230824.180438-238.jar:3.2.0-SNAPSHOT]
	at org.springframework.boot.SpringApplication.run(SpringApplication.java:1295) ~[spring-boot-3.2.0-20230824.180438-238.jar:3.2.0-SNAPSHOT]
	at dev.noelopez.client.CustomerShellApplication.main(CustomerShellApplication.java:13) ~[classes/:na]

2023-09-02T09:43:49.544-03:00 DEBUG 26252 --- [main] org.jline                                : Using terminal DumbTerminal
2023-09-02T09:43:49.549-03:00 DEBUG 26252 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'terminalSizeAwareResultHandler' via factory method to bean named 'terminal'
2023-09-02T09:43:49.550-03:00 DEBUG 26252 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'attributedCharSequenceResultHandler'
2023-09-02T09:43:49.551-03:00 DEBUG 26252 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'attributedCharSequenceResultHandler' via factory method to bean named 'terminal'
2023-09-02T09:43:49.551-03:00 DEBUG 26252 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'defaultResultHandler'
2023-09-02T09:43:49.552-03:00 DEBUG 26252 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'defaultResultHandler' via factory method to bean named 'terminal'
2023-09-02T09:43:49.553-03:00 DEBUG 26252 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'parameterValidationExceptionResultHandler'
2023-09-02T09:43:49.553-03:00 DEBUG 26252 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'parameterValidationExceptionResultHandler' via factory method to bean named 'terminal'
2023-09-02T09:43:49.554-03:00 DEBUG 26252 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'throwableResultHandler'
2023-09-02T09:43:49.554-03:00 DEBUG 26252 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'commandCatalog'
2023-09-02T09:43:49.554-03:00 DEBUG 26252 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.shell.boot.CommandCatalogAutoConfiguration'
2023-09-02T09:43:49.556-03:00 DEBUG 26252 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'shellContext'
2023-09-02T09:43:49.556-03:00 DEBUG 26252 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.shell.boot.ShellContextAutoConfiguration'
2023-09-02T09:43:49.557-03:00 DEBUG 26252 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'commandCatalog' via factory method to bean named 'shellContext'
2023-09-02T09:43:49.559-03:00 DEBUG 26252 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'standardMethodTargetResolver'
2023-09-02T09:43:49.559-03:00 DEBUG 26252 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.shell.boot.StandardAPIAutoConfiguration'
2023-09-02T09:43:49.560-03:00 DEBUG 26252 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'commandRegistrationBuilderSupplier'
2023-09-02T09:43:49.561-03:00 DEBUG 26252 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'standardMethodTargetResolver' via factory method to bean named 'org.springframework.context.annotation.AnnotationConfigApplicationContext@6531a794'
2023-09-02T09:43:49.561-03:00 DEBUG 26252 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'standardMethodTargetResolver' via factory method to bean named 'commandRegistrationBuilderSupplier'
2023-09-02T09:43:49.567-03:00 DEBUG 26252 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'help'
2023-09-02T09:43:49.568-03:00 DEBUG 26252 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.shell.boot.StandardCommandsAutoConfiguration'
2023-09-02T09:43:49.570-03:00 DEBUG 26252 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'spring.shell-org.springframework.shell.boot.SpringShellProperties'
2023-09-02T09:43:49.576-03:00 DEBUG 26252 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'help' via factory method to bean named 'spring.shell-org.springframework.shell.boot.SpringShellProperties'
2023-09-02T09:43:49.577-03:00 DEBUG 26252 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'templateExecutor'
2023-09-02T09:43:49.578-03:00 DEBUG 26252 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.shell.boot.ThemingAutoConfiguration'
2023-09-02T09:43:49.578-03:00 DEBUG 26252 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'shellThemeResolver'
2023-09-02T09:43:49.579-03:00 DEBUG 26252 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'themeRegistry'
2023-09-02T09:43:49.586-03:00 DEBUG 26252 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'themeActive'
2023-09-02T09:43:49.587-03:00 DEBUG 26252 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'shellThemeResolver' via factory method to bean named 'themeRegistry'
2023-09-02T09:43:49.588-03:00 DEBUG 26252 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'shellThemeResolver' via factory method to bean named 'spring.shell-org.springframework.shell.boot.SpringShellProperties'
2023-09-02T09:43:49.588-03:00 DEBUG 26252 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'shellThemeResolver' via factory method to bean named 'themeActive'
2023-09-02T09:43:49.591-03:00 DEBUG 26252 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'templateExecutor' via factory method to bean named 'shellThemeResolver'
2023-09-02T09:43:49.596-03:00 DEBUG 26252 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'clear'
2023-09-02T09:43:49.597-03:00 DEBUG 26252 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'quit'
2023-09-02T09:43:49.598-03:00 DEBUG 26252 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'stacktrace'
2023-09-02T09:43:49.598-03:00 DEBUG 26252 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'script'
2023-09-02T09:43:49.599-03:00 DEBUG 26252 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'parser'
2023-09-02T09:43:49.602-03:00 DEBUG 26252 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'script' via factory method to bean named 'parser'
2023-09-02T09:43:49.603-03:00 DEBUG 26252 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'historyCommand'
2023-09-02T09:43:49.603-03:00 DEBUG 26252 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'history'
2023-09-02T09:43:49.603-03:00 DEBUG 26252 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.shell.boot.JLineAutoConfiguration$JLineHistoryConfiguration'
2023-09-02T09:43:49.607-03:00 DEBUG 26252 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'historyCommand' via factory method to bean named 'history'
2023-09-02T09:43:49.607-03:00 DEBUG 26252 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'version'
2023-09-02T09:43:49.607-03:00 DEBUG 26252 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'version' via factory method to bean named 'spring.shell-org.springframework.shell.boot.SpringShellProperties'
2023-09-02T09:43:49.609-03:00 DEBUG 26252 --- [main] o.s.s.s.StandardMethodTargetRegistrar    : Found commandBeans to register {help=org.springframework.shell.standard.commands.Help@736309a9, clear=org.springframework.shell.standard.commands.Clear@4e93dcb9, quit=org.springframework.shell.standard.commands.Quit@188b6035, stacktrace=org.springframework.shell.standard.commands.Stacktrace@4a34e9f, script=org.springframework.shell.standard.commands.Script@6f6621e3, historyCommand=org.springframework.shell.standard.commands.History@3fc05ea2, version=org.springframework.shell.standard.commands.Version@7c891ba7}
2023-09-02T09:43:49.611-03:00 DEBUG 26252 --- [main] o.h.v.i.xml.config.ValidationXmlParser   : Trying to load META-INF/validation.xml for XML based Validator configuration.
2023-09-02T09:43:49.612-03:00 DEBUG 26252 --- [main] o.h.v.i.xml.config.ResourceLoaderHelper  : Trying to load META-INF/validation.xml via TCCL
2023-09-02T09:43:49.612-03:00 DEBUG 26252 --- [main] o.h.v.i.xml.config.ResourceLoaderHelper  : Trying to load META-INF/validation.xml via Hibernate Validator's class loader
2023-09-02T09:43:49.612-03:00 DEBUG 26252 --- [main] o.h.v.i.xml.config.ValidationXmlParser   : No META-INF/validation.xml found. Using annotation based configuration only.
2023-09-02T09:43:49.613-03:00 DEBUG 26252 --- [main] o.h.v.i.e.resolver.TraversableResolvers  : Cannot find jakarta.persistence.Persistence on classpath. Assuming non JPA 2 environment. All properties will per default be traversable.
2023-09-02T09:43:49.614-03:00 DEBUG 26252 --- [main] .h.v.m.ResourceBundleMessageInterpolator : Loaded expression factory via original TCCL
2023-09-02T09:43:49.615-03:00 DEBUG 26252 --- [main] .i.e.ValidatorFactoryConfigurationHelper : HV000252: Using org.hibernate.validator.internal.engine.DefaultPropertyNodeNameProvider as property node name provider.
2023-09-02T09:43:49.615-03:00 DEBUG 26252 --- [main] .i.e.ValidatorFactoryConfigurationHelper : HV000234: Using org.hibernate.validator.messageinterpolation.ResourceBundleMessageInterpolator as ValidatorFactory-scoped message interpolator.
2023-09-02T09:43:49.615-03:00 DEBUG 26252 --- [main] .i.e.ValidatorFactoryConfigurationHelper : HV000234: Using org.hibernate.validator.internal.engine.resolver.TraverseAllTraversableResolver as ValidatorFactory-scoped traversable resolver.
2023-09-02T09:43:49.615-03:00 DEBUG 26252 --- [main] .i.e.ValidatorFactoryConfigurationHelper : HV000234: Using org.hibernate.validator.internal.util.ExecutableParameterNameProvider as ValidatorFactory-scoped parameter name provider.
2023-09-02T09:43:49.616-03:00 DEBUG 26252 --- [main] .i.e.ValidatorFactoryConfigurationHelper : HV000234: Using org.hibernate.validator.internal.engine.DefaultClockProvider as ValidatorFactory-scoped clock provider.
2023-09-02T09:43:49.616-03:00 DEBUG 26252 --- [main] .i.e.ValidatorFactoryConfigurationHelper : HV000234: Using org.hibernate.validator.internal.engine.scripting.DefaultScriptEvaluatorFactory as ValidatorFactory-scoped script evaluator factory.
2023-09-02T09:43:49.619-03:00 DEBUG 26252 --- [main] o.s.s.s.StandardMethodTargetRegistrar    : Registering with keys='[help]' key='help'
2023-09-02T09:43:49.623-03:00 DEBUG 26252 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'helpOptionsCommandRegistrationCustomizer'
2023-09-02T09:43:49.624-03:00 DEBUG 26252 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'helpOptionsCommandRegistrationCustomizer' via factory method to bean named 'spring.shell-org.springframework.shell.boot.SpringShellProperties'
2023-09-02T09:43:49.633-03:00 DEBUG 26252 --- [main] o.s.s.s.StandardMethodTargetRegistrar    : Registering with mp='method 'help' parameter 0' so='@org.springframework.shell.standard.ShellOption(optOut=false, arity=2147483647, help="The command to obtain help for.", valueProvider=org.springframework.shell.standard.CommandValueProvider.class, value={"-C", "--command"}, defaultValue="__NULL__")'
2023-09-02T09:43:49.634-03:00 DEBUG 26252 --- [main] o.s.s.s.StandardMethodTargetRegistrar    : Registering o='-C' stripped='C'
2023-09-02T09:43:49.634-03:00 DEBUG 26252 --- [main] o.s.s.s.StandardMethodTargetRegistrar    : Registering o='--command' stripped='command'
2023-09-02T09:43:49.634-03:00 DEBUG 26252 --- [main] o.s.s.s.StandardMethodTargetRegistrar    : Registering longNames='[command]' shortNames='[C]'
2023-09-02T09:43:49.639-03:00 DEBUG 26252 --- [main] o.s.s.s.StandardMethodTargetRegistrar    : Registering with keys='[clear]' key='clear'
2023-09-02T09:43:49.640-03:00 DEBUG 26252 --- [main] o.s.s.s.StandardMethodTargetRegistrar    : Registering with keys='[quit, exit]' key='quit'
2023-09-02T09:43:49.641-03:00 DEBUG 26252 --- [main] o.s.s.s.StandardMethodTargetRegistrar    : Registering with keys='[stacktrace]' key='stacktrace'
2023-09-02T09:43:49.642-03:00 DEBUG 26252 --- [main] o.s.s.s.StandardMethodTargetRegistrar    : Registering with keys='[script]' key='script'
2023-09-02T09:43:49.642-03:00 DEBUG 26252 --- [main] o.s.s.s.StandardMethodTargetRegistrar    : Registering with mp='method 'script' parameter 0' so='null'
2023-09-02T09:43:49.642-03:00 DEBUG 26252 --- [main] o.s.s.s.StandardMethodTargetRegistrar    : Using mp='method 'script' parameter 0' longName='file' parameterType='class java.io.File'
2023-09-02T09:43:49.643-03:00 DEBUG 26252 --- [main] o.s.s.s.StandardMethodTargetRegistrar    : Registering with keys='[history]' key='history'
2023-09-02T09:43:49.644-03:00 DEBUG 26252 --- [main] o.s.s.s.StandardMethodTargetRegistrar    : Registering with mp='method 'history' parameter 0' so='@org.springframework.shell.standard.ShellOption(optOut=false, arity=-1, help="A file to save history to.", valueProvider=org.springframework.shell.standard.ShellOption$NoValueProvider.class, value={}, defaultValue="__NULL__")'
